phi : 12.979296  x : 4.962303  y : 2.131646  deg : 1.441470
phi : 8.922382  x : 5.118685  y : 2.158245  deg : 0.415001
phi : 6.810319  x : 5.165032  y : 2.153267  deg : 0.031941
phi : 7.226975  x : 5.012386  y : 2.186085  deg : -0.443528
phi : -7.949438  x : 5.142590  y : 2.087996  deg : 1.093272
phi : 9.314049  x : 5.161110  y : 2.091263  deg : 1.122849
phi : 5.693499  x : 5.203957  y : 2.080233  deg : 1.351064
phi : -10.896411  x : 5.137291  y : 2.097689  deg : 1.017401
phi : -10.233989  x : 5.005516  y : 2.151055  deg : 0.308831
phi : -12.739158  x : 5.015819  y : 2.144829  deg : 0.543955
phi : -13.515565  x : 5.099879  y : 2.117682  deg : 1.112911
phi : -8.272762  x : 5.191447  y : 2.111925  deg : 0.808231
phi : 8.641083  x : 5.062184  y : 2.176137  deg : -0.028567
phi : 7.692961  x : 5.064497  y : 2.160751  deg : 0.144131
phi : 8.740305  x : 5.059382  y : 2.163923  deg : 0.151630
phi : 7.352855  x : 5.047745  y : 2.149720  deg : -0.060693
phi : 6.513738  x : 5.081469  y : 2.161852  deg : -0.028567
phi : 7.446173  x : 5.084211  y : 2.162192  deg : 0.191359
phi : 5.949599  x : 5.107691  y : 2.186876  deg : -0.092936
phi : 8.096329  x : 5.094333  y : 2.125346  deg : 1.066449
phi : 6.607151  x : 5.121258  y : 2.119780  deg : 1.133692
phi : 7.262887  x : 5.108252  y : 2.118967  deg : 1.017401
phi : 8.180963  x : 5.144728  y : 2.114529  deg : 1.227463
phi : 10.526269  x : 5.110423  y : 2.130362  deg : 0.850227
phi : 9.461206  x : 5.139154  y : 2.125477  deg : 0.889346
phi : -9.156424  x : 5.145202  y : 2.116848  deg : 0.942862
phi : -9.156424  x : 5.230573  y : 2.156472  deg : 0.093154
phi : 8.591865  x : 5.170017  y : 2.143291  deg : 0.361489
phi : 8.056813  x : 5.136399  y : 2.081198  deg : 1.741224
phi : 11.038585  x : 5.123685  y : 2.084111  deg : 1.823786
phi : 82.095369  x : 5.285014  y : 2.019977  deg : 2.850385
phi : 82.142462  x : 5.144808  y : 2.053575  deg : 2.274715
phi : 8.132302  x : 5.159521  y : 2.055168  deg : 2.113175
phi : 9.456263  x : 5.207341  y : 2.118036  deg : 0.572234
phi : 8.853203  x : 5.346385  y : 2.070817  deg : 1.032386
phi : 8.423319  x : 5.366737  y : 2.065995  deg : 0.883126
phi : 8.058598  x : 5.239447  y : 2.092520  deg : 0.087600
phi : 8.250182  x : 5.241657  y : 2.095434  deg : 0.027108
phi : 8.044218  x : 5.216132  y : 2.036094  deg : 1.318618
phi : 10.835306  x : 5.200444  y : 2.058667  deg : 1.170923
phi : 8.263605  x : 5.211999  y : 2.049061  deg : 1.435705
phi : 10.531406  x : 5.273905  y : 2.088243  deg : 0.547166
phi : 82.043680  x : 5.283310  y : 2.075851  deg : 0.866179
phi : 7.185143  x : 5.271297  y : 2.050061  deg : 1.832637
phi : 7.139921  x : 5.237716  y : 1.990933  deg : 3.217589
phi : 86.821053  x : 5.243411  y : 1.988572  deg : 3.443746
phi : 86.854281  x : 5.283373  y : 2.017770  deg : 2.896947
phi : 86.801181  x : 5.279510  y : 1.965114  deg : 3.657975
phi : 86.766368  x : 5.316132  y : 1.969542  deg : 3.477122
phi : 11.306493  x : 5.318044  y : 1.958611  deg : 3.609645
phi : 9.791201  x : 5.320949  y : 1.971030  deg : 3.407356
phi : 9.616402  x : 5.389923  y : 2.002897  deg : 2.998417
phi : 9.107940  x : 5.468021  y : 1.928878  deg : 4.449607
phi : 7.110589  x : 5.466837  y : 1.927324  deg : 4.234785
phi : 6.819469  x : 5.448671  y : 1.926534  deg : 3.943183
phi : 6.308751  x : 5.426347  y : 1.893234  deg : 4.661007
phi : 6.052711  x : 5.428979  y : 1.896807  deg : 4.331418
phi : 8.135712  x : 5.407145  y : 1.877100  deg : 4.597304
phi : 6.518595  x : 5.433431  y : 1.860544  deg : 4.561082
phi : 6.275355  x : 5.319711  y : 1.860972  deg : 3.977067
phi : 7.361194  x : 5.322641  y : 1.849396  deg : 3.865072
phi : 8.095760  x : 5.308490  y : 1.837621  deg : 3.676800
phi : 7.963064  x : 5.289822  y : 1.818964  deg : 3.882064
phi : 9.660844  x : 5.304960  y : 1.800233  deg : 3.507862
phi : 8.563645  x : 5.283054  y : 1.799801  deg : 3.228099
phi : 7.620997  x : 4.981011  y : 1.770792  deg : 2.856200
phi : 9.812132  x : 4.968315  y : 1.748967  deg : 2.269525
phi : 10.820078  x : 5.068575  y : 1.648185  deg : 2.403257
phi : 8.912571  x : 5.159746  y : 1.751721  deg : -0.414132
phi : 9.541094  x : 5.249291  y : 1.781103  deg : 1.576658
phi : 9.200690  x : 5.238921  y : 1.777949  deg : 1.471193
phi : 9.572930  x : 5.490460  y : 1.699756  deg : 3.139506
phi : 10.344394  x : 5.208457  y : 1.741089  deg : 1.548156
phi : 9.506384  x : 5.190977  y : 1.745176  deg : 1.398349
phi : 11.918174  x : 5.174779  y : 1.720753  deg : 1.405730
phi : 11.569016  x : 5.159876  y : 1.705774  deg : 1.261044
phi : 12.872291  x : 5.141712  y : 1.645294  deg : 1.824321
phi : 14.340693  x : 5.099285  y : 1.633430  deg : 1.365580
phi : 15.411897  x : 5.077973  y : 1.621949  deg : 0.966368
phi : 14.083695  x : 5.078585  y : 1.657774  deg : -0.072998
phi : 14.377332  x : 5.076521  y : 1.656162  deg : -0.031716
phi : 15.016555  x : 5.053073  y : 1.638904  deg : 0.169818
phi : 15.305804  x : 5.052106  y : 1.637164  deg : 0.203637
phi : 15.218811  x : 5.052326  y : 1.658053  deg : -0.607557
phi : 14.183981  x : 5.015109  y : 1.564393  deg : 0.590798
phi : 13.698590  x : 5.128961  y : 1.520899  deg : 1.088129
phi : 13.108772  x : 5.201132  y : 1.511655  deg : 0.376725
phi : 12.508495  x : 5.307199  y : 1.472271  deg : 0.832666
phi : 12.450250  x : 5.383932  y : 1.504830  deg : -0.408638
phi : 12.461741  x : 5.299022  y : 1.436036  deg : 0.251634
phi : 9.478112  x : 5.350665  y : 1.411746  deg : 0.198280
phi : 7.317327  x : 5.493026  y : 1.425670  deg : -0.876099
phi : 6.567032  x : 5.080132  y : 1.171190  deg : -5.106246
phi : 6.830845  x : 5.081801  y : 1.178018  deg : -4.982929
phi : 7.121309  x : 5.056133  y : 1.183883  deg : -4.907638
phi : 8.967038  x : 5.048956  y : 1.176719  deg : -4.739486
phi : 9.347933  x : 5.062280  y : 1.172336  deg : -4.755118
phi : 11.012331  x : 5.040126  y : 1.159821  deg : -4.647631
phi : 7.433088  x : 5.051735  y : 1.156557  deg : -4.419279
phi : 10.667559  x : 5.046847  y : 1.141247  deg : -4.129046
phi : 6.918722  x : 5.048846  y : 1.129730  deg : -3.947321
phi : 6.798644  x : 5.059094  y : 1.111670  deg : -3.956725
phi : 6.270518  x : 5.048611  y : 1.117873  deg : -3.744763
phi : 5.854951  x : 5.053673  y : 1.097220  deg : -3.425468
phi : 9.610714  x : 5.052427  y : 1.079413  deg : -3.362938
phi : 8.978414  x : 5.042261  y : 1.077814  deg : -3.021968
phi : 8.214280  x : 5.062183  y : 1.050539  deg : -2.926625
phi : 6.114539  x : 5.029295  y : 0.998433  deg : -1.577134
phi : 6.073289  x : 5.045793  y : 0.994159  deg : -1.599287
phi : 4.496790  x : 5.060357  y : 0.958625  deg : -1.561274
phi : 5.775229  x : 5.078595  y : 1.039998  deg : -2.845343
phi : 4.855478  x : 5.061521  y : 1.048686  deg : -2.390494
phi : 4.598338  x : 5.062257  y : 1.023713  deg : -2.461883
phi : 5.245629  x : 5.052006  y : 1.033783  deg : -2.324415
phi : 3.014437  x : 5.053640  y : 1.035419  deg : -2.362653
phi : 4.849625  x : 4.598729  y : 1.071314  deg : -0.483108
phi : 7.436799  x : 4.969017  y : 1.053956  deg : -2.173966
phi : 4.068146  x : 5.062486  y : 1.012155  deg : -2.011997
phi : 5.614183  x : 5.093576  y : 0.991836  deg : -1.842531
phi : 2.495038  x : 5.120841  y : 0.975728  deg : -1.721178
phi : 4.833578  x : 5.138837  y : 0.950775  deg : -1.381839
phi : 5.207310  x : 5.109101  y : 0.917492  deg : -1.608005
phi : 6.336792  x : 5.083817  y : 0.956367  deg : -1.406997
phi : 6.706544  x : 5.033489  y : 0.963314  deg : -1.240157
phi : 6.812973  x : 5.026140  y : 0.946994  deg : -0.913527
phi : 9.033870  x : 5.032260  y : 0.936518  deg : -0.763928
phi : 8.326753  x : 5.030775  y : 0.925097  deg : -0.555037
phi : 13.498676  x : 5.030192  y : 0.867799  deg : 0.461266
phi : 12.260218  x : 5.050165  y : 0.854115  deg : 0.351799
phi : 11.539256  x : 5.054542  y : 0.851253  deg : 0.380422
phi : 11.670033  x : 5.087626  y : 0.843268  deg : 0.351799
phi : 11.275194  x : 5.064182  y : 0.841360  deg : 0.258528
phi : 11.624666  x : 5.054792  y : 0.833947  deg : 0.440319
phi : 10.155662  x : 5.105570  y : 0.815059  deg : 0.523012
phi : 10.008183  x : 5.106578  y : 0.757752  deg : 1.824517
phi : 11.698898  x : 5.173599  y : 0.640206  deg : 4.487333
phi : 11.680274  x : 3.470000  y : 0.000000  deg : 178.000000
phi : 10.098281  x : 4.068000  y : 0.000000  deg : 180.000000
phi : 1.168022  x : 4.526000  y : 0.000000  deg : 180.000000
phi : 7.494779  x : 4.457000  y : 0.000000  deg : 180.000000
phi : 17.450887  x : 3.737000  y : 0.000000  deg : 180.000000
phi : 4.290530  x : 2.858000  y : 0.000000  deg : 179.750000
phi : 4.244990  x : 5.033525  y : 0.828509  deg : 1.145437
phi : 1.451684  x : 4.996840  y : 0.927081  deg : -0.905546
phi : 23.819441  x : 4.992490  y : 0.995544  deg : -1.815543
phi : -6.273482  x : 4.742110  y : 1.020562  deg : -3.393619
phi : 3.302131  x : 4.773543  y : 1.023815  deg : -3.605209
phi : 13.388907  x : 4.505458  y : 1.032913  deg : -4.216574
phi : 4.871595  x : 4.558874  y : 1.040519  deg : -4.074132
phi : 5.616434  x : 4.680740  y : 1.025274  deg : -3.415204
phi : 7.028046  x : 4.854402  y : 1.004200  deg : -2.705150
phi : 4.659199  x : 4.788855  y : 1.009209  deg : -2.447056
phi : 4.550146  x : 4.773329  y : 1.013173  deg : -2.182270
phi : 6.901796  x : 4.776350  y : 1.016111  deg : -1.745121
phi : 4.183428  x : 4.472815  y : 0.973267  deg : 0.574055
phi : 5.716011  x : 4.666765  y : 0.733560  deg : 3.588510
phi : 3.950956  x : 3.100000  y : 0.000000  deg : 180.000000
phi : 3.532809  x : 4.143000  y : 0.000000  deg : 180.000000
phi : 13.036232  x : 3.955000  y : 0.000000  deg : 180.000000
phi : 2.298688  x : 3.272000  y : 0.000000  deg : 180.000000
phi : 2.485336  x : 4.636048  y : 0.843119  deg : 2.929601
phi : 21.368795  x : 4.550180  y : 0.878828  deg : 1.458107
phi : 21.417943  x : 4.358535  y : 0.995169  deg : 0.714977
phi : 6.376360  x : 4.554061  y : 0.970516  deg : 0.270633
phi : 3.664815  x : 4.639148  y : 1.008837  deg : -0.708344
phi : 6.532520  x : 4.629576  y : 1.015205  deg : -1.012825
phi : 10.745332  x : 4.700271  y : 1.000247  deg : -0.863639
phi : 8.861330  x : 4.218579  y : 1.055619  deg : -1.847569
phi : 2.599696  x : 3.301986  y : 1.104058  deg : -2.724839
phi : 3.252238  x : 3.261785  y : 1.076662  deg : -2.301911
phi : 4.500537  x : 4.692263  y : 1.021920  deg : -1.168450
phi : 3.784498  x : 3.366611  y : 1.064061  deg : -2.183759
phi : 1.987597  x : 4.092746  y : 0.966433  deg : 1.857116
phi : 3.258787  x : 3.984997  y : 0.901652  deg : 3.593028
phi : -1.086352  x : 4.244101  y : 0.734270  deg : 6.188319
phi : 1.910811  x : 3.170000  y : 0.000000  deg : 179.750000
phi : 9.248187  x : 3.222000  y : 0.000000  deg : 178.000000
phi : 6.800817  x : 4.134565  y : 0.860239  deg : 4.453489
phi : 6.195318  x : 3.992256  y : 0.937788  deg : 1.830077
phi : 1.082773  x : 4.015710  y : 1.064335  deg : 1.543640
phi : 9.203498  x : 4.234383  y : 1.089279  deg : 0.116447
phi : 8.206025  x : 3.945054  y : 1.082693  deg : -1.449548
phi : -0.884706  x : 3.883384  y : 1.076334  deg : -1.652592
phi : 5.237248  x : 3.542061  y : 1.028303  deg : -2.989105
phi : 12.783446  x : 3.788700  y : 1.093687  deg : -2.308269
phi : 4.888454  x : 3.669898  y : 1.089240  deg : -1.869833
phi : 6.466748  x : 3.608254  y : 1.081709  deg : -0.086811
phi : 4.339792  x : 3.495254  y : 1.086837  deg : 1.935758
phi : 3.008022  x : 3.439757  y : 1.091284  deg : 3.041982
phi : 0.908249  x : 3.629089  y : 1.078491  deg : 3.139539
phi : 6.676261  x : 3.455821  y : 1.059243  deg : 2.628713
phi : 2.501463  x : 3.532827  y : 1.105787  deg : 2.846696
phi : -2.679396  x : 3.514996  y : 1.149627  deg : 2.623087
phi : -1.232644  x : 3.469640  y : 1.161966  deg : 1.864632
phi : -4.508808  x : 3.448439  y : 1.155727  deg : 1.252632
phi : -3.240946  x : 3.409546  y : 1.173189  deg : 0.663709
phi : 0.886977  x : 3.717793  y : 1.195669  deg : 0.399317
phi : 5.671069  x : 3.294578  y : 1.191772  deg : -0.462782
phi : 12.161200  x : 3.193009  y : 1.181246  deg : -1.306025
phi : 4.468052  x : 3.032079  y : 1.148722  deg : -2.519563
phi : 14.734772  x : 3.120804  y : 1.180614  deg : -2.352358
phi : 5.194327  x : 3.340287  y : 1.224825  deg : -1.977286
phi : 2.869252  x : 2.939761  y : 1.162259  deg : -3.685596
phi : -0.183104  x : 3.255694  y : 1.229375  deg : -2.527327
phi : 4.097331  x : 3.325241  y : 1.234446  deg : -2.792228
phi : -0.770984  x : 3.036578  y : 1.198197  deg : -3.821845
phi : -0.090334  x : 3.006644  y : 1.206301  deg : -3.831363
phi : -2.056368  x : 2.822520  y : 1.236136  deg : -3.178124
phi : 0.404267  x : 2.894157  y : 1.243136  deg : -3.183750
phi : 2.685220  x : 2.889011  y : 1.243139  deg : -3.170519
phi : -0.675458  x : 2.886215  y : 1.252768  deg : -3.015144
phi : 0.940188  x : 3.876659  y : 1.176862  deg : -0.429523
phi : 1.194067  x : 2.858817  y : 1.262805  deg : -2.300100
phi : -2.966664  x : 2.856785  y : 1.271277  deg : -1.883829
phi : -1.095261  x : 3.441072  y : 1.249282  deg : -0.824560
phi : -0.617235  x : 2.783585  y : 1.279317  deg : -1.529717
phi : 8.324926  x : 3.584097  y : 1.233703  deg : -0.109155
phi : 2.502368  x : 3.363810  y : 1.273817  deg : -0.613211
phi : 1.560448  x : 3.400232  y : 1.274230  deg : -0.483818
phi : -0.341468  x : 3.537309  y : 1.263105  deg : -0.303463
phi : 0.858529  x : 2.710056  y : 1.315252  deg : -1.712477
phi : 0.139518  x : 3.282776  y : 1.303469  deg : -1.196602
phi : 2.017552  x : 2.745860  y : 1.338692  deg : -1.794153
phi : 2.982448  x : 2.675976  y : 1.339725  deg : -2.124523
phi : 0.159931  x : 3.444716  y : 1.380936  deg : -2.114700
phi : -1.773009  x : 3.329083  y : 1.331535  deg : -1.161229
phi : -0.802212  x : 2.964515  y : 1.317542  deg : -2.412808
phi : -1.287120  x : 2.574574  y : 1.295699  deg : -2.931776
phi : -2.257210  x : 2.373064  y : 1.330082  deg : -2.049336
phi : -2.984228  x : 2.794030  y : 1.271518  deg : -2.725337
phi : -2.500000  x : 2.977136  y : 1.337924  deg : -1.165371
phi : 5.386998  x : 2.719259  y : 1.331423  deg : -1.150938
phi : -0.335933  x : 3.004762  y : 1.340589  deg : -0.772678
phi : 0.584963  x : 2.995640  y : 1.349027  deg : -0.586627
phi : 2.261880  x : 2.776266  y : 1.336511  deg : -0.601465
phi : 3.213035  x : 2.559411  y : 1.330863  deg : -0.995627
phi : 4.391582  x : 2.792829  y : 1.384164  deg : 0.363943
phi : 2.500000  x : 2.922767  y : 1.335740  deg : -0.489613
phi : 4.603206  x : 3.086259  y : 1.354458  deg : 0.089295
phi : 1.102738  x : 3.042583  y : 1.361579  deg : 0.392134
phi : 0.283000  x : 2.618675  y : 1.366032  deg : 0.506504
phi : 1.807533  x : 2.987062  y : 1.363262  deg : 1.036411
phi : -1.122775  x : 3.070107  y : 1.313985  deg : 0.075673
phi : 2.977830  x : 2.801438  y : 1.342057  deg : 0.274616
phi : 0.904531  x : 3.017171  y : 1.269479  deg : -1.043217
phi : 4.499547  x : 3.021931  y : 1.267911  deg : -1.289379
phi : 1.544931  x : 3.086558  y : 1.294083  deg : -0.755250
phi : 0.701702  x : 2.959886  y : 1.339208  deg : 0.119773
phi : 1.605228  x : 2.889483  y : 1.282565  deg : -1.088312
phi : -0.500033  x : 3.073799  y : 1.264888  deg : -0.900602
phi : 2.056068  x : 2.858618  y : 1.261995  deg : -1.041070
phi : 2.058161  x : 3.223935  y : 1.281493  deg : -0.269593
phi : -0.083076  x : 3.226578  y : 1.275902  deg : 0.035089
phi : 0.128870  x : 3.189335  y : 1.272036  deg : 0.438833
phi : 3.578733  x : 3.010241  y : 1.286746  deg : 1.039759
phi : 6.298461  x : 3.237958  y : 1.252489  deg : 0.764094
phi : 7.107247  x : 3.162250  y : 1.243462  deg : 1.585124
phi : 11.719965  x : 3.191956  y : 1.138506  deg : 1.928186
phi : 13.298542  x : 3.476000  y : 0.000000  deg : 172.500000
phi : 18.512144  x : 3.644000  y : 0.000000  deg : 174.750000
phi : 14.664453  x : 3.426000  y : 0.000000  deg : 175.500000
phi : 7.262000  x : 3.392000  y : 0.000000  deg : 173.000000
phi : 6.416954  x : 3.164024  y : 1.184810  deg : 3.233747
phi : 11.097605  x : 3.081423  y : 1.262410  deg : 1.855088
phi : 16.653971  x : 3.087132  y : 1.248396  deg : 0.242482
phi : 11.291120  x : 3.311314  y : 1.212795  deg : -1.002507
phi : 11.310472  x : 3.581529  y : 1.272289  deg : 0.186356
phi : 0.420162  x : 3.230852  y : 1.264746  deg : -0.352570
phi : 12.213179  x : 3.243479  y : 1.269424  deg : -0.192864
phi : 5.063235  x : 3.243712  y : 1.270295  deg : -0.203364
phi : 5.299325  x : 3.219800  y : 1.273773  deg : 0.079181
phi : 6.157971  x : 3.210613  y : 1.274248  deg : 0.101224
phi : 8.031468  x : 3.182215  y : 1.280302  deg : 0.367902
phi : 7.003087  x : 3.161714  y : 1.261343  deg : 1.388202
phi : 8.044856  x : 3.104506  y : 1.159783  deg : 1.421883
phi : 9.874957  x : 3.212487  y : 1.134073  deg : 3.673331
phi : 14.263275  x : 4.723000  y : 0.000000  deg : 180.000000
phi : 15.642418  x : 4.729000  y : 0.000000  deg : 180.000000
phi : 11.437011  x : 3.243633  y : 1.073475  deg : 4.531878
phi : 2.015761  x : 4.773000  y : 0.000000  deg : 180.000000
phi : 7.199471  x : 4.805000  y : 0.000000  deg : 180.000000
phi : 8.770644  x : 3.175437  y : 1.098317  deg : 3.925121
phi : 11.376893  x : 3.144068  y : 1.118130  deg : 3.533048
phi : 10.841697  x : 3.058794  y : 1.200713  deg : 3.341856
phi : 10.494573  x : 2.679735  y : 1.249400  deg : 2.034249
phi : 8.245241  x : 2.926310  y : 1.309684  deg : 1.776060
phi : 2.977537  x : 2.889180  y : 1.301766  deg : 0.710167
phi : 0.068873  x : 2.897583  y : 1.306379  deg : 0.388979
phi : 5.658700  x : 2.885510  y : 1.323663  deg : -0.010138
phi : 11.959978  x : 2.879483  y : 1.312290  deg : -0.374439
phi : 16.336397  x : 2.888090  y : 1.321658  deg : -0.746097
phi : 11.339998  x : 2.871951  y : 1.323150  deg : -0.968016
phi : 7.514809  x : 2.841065  y : 1.335526  deg : -1.013897
phi : 4.610810  x : 2.790898  y : 1.333187  deg : -1.105792
phi : 1.581212  x : 2.733182  y : 1.337529  deg : -0.749262
phi : 2.600249  x : 2.841678  y : 1.301580  deg : -1.661614
phi : 3.361967  x : 2.788233  y : 1.314575  deg : -1.406546
phi : 0.222083  x : 2.815713  y : 1.304946  deg : -1.628514
phi : 1.983259  x : 2.762834  y : 1.324273  deg : -1.440399
phi : 0.762744  x : 2.795778  y : 1.319938  deg : -1.731731
phi : -1.233762  x : 2.746160  y : 1.335819  deg : -2.015503
phi : 0.299087  x : 2.609733  y : 1.371448  deg : -1.524908
phi : 0.063357  x : 2.627642  y : 1.376913  deg : -1.625249
phi : 0.598094  x : 2.607843  y : 1.359915  deg : -2.154949
phi : 0.870934  x : 2.647662  y : 1.382484  deg : -1.982694
phi : -0.928790  x : 2.660953  y : 1.385942  deg : -2.051999
phi : 0.392103  x : 3.393928  y : 1.389181  deg : -1.533189
phi : 3.583179  x : 2.631608  y : 1.392295  deg : -2.039356
phi : 3.082364  x : 2.635239  y : 1.390360  deg : -2.279407
phi : 5.214891  x : 2.643701  y : 1.375121  deg : -2.398567
phi : 1.516367  x : 2.623624  y : 1.389386  deg : -2.239614
phi : 3.647361  x : 2.618060  y : 1.387834  deg : -2.209774
phi : 4.462958  x : 2.625922  y : 1.390285  deg : -2.004535
phi : 7.604209  x : 2.612857  y : 1.387680  deg : -1.694855
phi : 7.082536  x : 2.481233  y : 1.339497  deg : -1.892826
phi : 4.420794  x : 2.603196  y : 1.378191  deg : -0.325543
phi : 6.804246  x : 2.506565  y : 1.379516  deg : -0.096671
phi : 8.589285  x : 2.608032  y : 1.372872  deg : -0.034799
phi : 5.912243  x : 2.624940  y : 1.378453  deg : 0.116276
phi : 6.443983  x : 2.345419  y : 1.343523  deg : -0.865588
phi : 7.678837  x : 2.385181  y : 1.367718  deg : -0.190104
phi : 4.324360  x : 2.295416  y : 1.370916  deg : -0.012979
phi : 4.065529  x : 2.615181  y : 1.380655  deg : 0.369286
phi : 1.176718  x : 2.648337  y : 1.389079  deg : 0.449388
phi : 2.738712  x : 2.565179  y : 1.358352  deg : -0.532734
phi : 0.124842  x : 2.338147  y : 1.381669  deg : -0.213928
phi : 0.110233  x : 2.493596  y : 1.373003  deg : -0.251005
phi : 5.029759  x : 2.696605  y : 1.391867  deg : 0.044463
phi : 0.625119  x : 2.733946  y : 1.392296  deg : 0.190391
phi : 7.575714  x : 2.707450  y : 1.401620  deg : 0.416935
phi : 6.007191  x : 2.529507  y : 1.400827  deg : 0.386916
phi : -1.210879  x : 2.710334  y : 1.420196  deg : 0.971357
phi : 4.165124  x : 2.527356  y : 1.424497  deg : 0.909998
phi : 4.385583  x : 2.748058  y : 1.410303  deg : 0.968966
phi : 3.618395  x : 2.152160  y : 1.483193  deg : 2.018127
phi : 3.343776  x : 2.667757  y : 1.404058  deg : 0.748034
phi : 5.612074  x : 2.623774  y : 1.425496  deg : 0.899843
phi : 8.521787  x : 2.591065  y : 1.430889  deg : 1.182309
phi : 3.818723  x : 2.667186  y : 1.433031  deg : 0.958829
phi : 1.546661  x : 2.718935  y : 1.429055  deg : 0.858403
phi : 4.538711  x : 2.411313  y : 1.478694  deg : 1.429887
phi : 4.288423  x : 2.714885  y : 1.440849  deg : 0.750392
phi : 5.270752  x : 2.688221  y : 1.453290  deg : 0.698478
phi : 4.272924  x : 2.658874  y : 1.467274  deg : 0.389066
phi : 6.775351  x : 2.600052  y : 1.498460  deg : 1.240917
phi : 6.288683  x : 2.571733  y : 1.508601  deg : 0.968544
phi : 8.509333  x : 2.350867  y : 1.542735  deg : 0.975415
phi : 10.003776  x : 2.609211  y : 1.520065  deg : 0.502896
phi : 7.143730  x : 2.349159  y : 1.513438  deg : 0.256629
phi : 4.692227  x : 2.392359  y : 1.539020  deg : 0.903020
phi : 8.953568  x : 2.566022  y : 1.517909  deg : 0.643005
phi : 7.806505  x : 2.387992  y : 1.549533  deg : 0.564626
phi : 10.046323  x : 2.219107  y : 1.576495  deg : 0.495921
phi : 8.318353  x : 2.777650  y : 1.551697  deg : 0.201937
phi : 8.105769  x : 2.267938  y : 1.554086  deg : -0.669456
phi : 10.153211  x : 2.607500  y : 1.600490  deg : -0.030851
phi : 12.153025  x : 2.739092  y : 1.600578  deg : -0.421852
phi : 10.480674  x : 2.350791  y : 1.605792  deg : -0.867841
phi : 17.106348  x : 2.711329  y : 1.619235  deg : -0.273042
phi : 15.270384  x : 2.415265  y : 1.655705  deg : -0.013493
phi : 20.190852  x : 2.733498  y : 1.609661  deg : -0.245322
phi : 17.471343  x : 2.756539  y : 1.613167  deg : -0.100679
phi : 20.446264  x : 2.773974  y : 1.605224  deg : -0.324847
phi : 20.387908  x : 2.769195  y : 1.606692  deg : -0.324847
phi : 22.391993  x : 2.764449  y : 1.621840  deg : -0.211645
phi : 20.354687  x : 2.784042  y : 1.620871  deg : -0.512752
phi : 19.415278  x : 2.754664  y : 1.630797  deg : -0.270686
phi : 18.763084  x : 2.774875  y : 1.625070  deg : -0.526260
phi : 16.202244  x : 2.766118  y : 1.637294  deg : -0.621040
phi : 17.918670  x : 2.749213  y : 1.656887  deg : -0.513102
phi : 14.579347  x : 2.739977  y : 1.670783  deg : -0.621820
phi : 17.471343  x : 2.717497  y : 1.682588  deg : -0.667765
phi : 18.041162  x : 2.709969  y : 1.691888  deg : -0.735614
phi : 19.285387  x : 2.696317  y : 1.698442  deg : -0.757048
phi : 17.044204  x : 2.684198  y : 1.706499  deg : -0.797863
phi : 12.963497  x : 2.673434  y : 1.708955  deg : -0.788121
phi : 13.533313  x : 2.659837  y : 1.725456  deg : -0.906127
phi : 8.648605  x : 2.669105  y : 1.724866  deg : -1.179525
phi : 13.759001  x : 2.664524  y : 1.726950  deg : -1.185375
phi : 14.968435  x : 2.643910  y : 1.737948  deg : -1.227247
phi : 17.151463  x : 2.621380  y : 1.746274  deg : -0.987031
phi : 15.182266  x : 2.616849  y : 1.748510  deg : -1.244401
phi : 8.528932  x : 2.598225  y : 1.759143  deg : -1.038368
phi : 8.034631  x : 2.606126  y : 1.764016  deg : -1.109850
phi : 2.122913  x : 2.483669  y : 1.814205  deg : -1.204940
phi : 0.992000  x : 2.432550  y : 1.885306  deg : -2.207647
phi : 1.004418  x : 2.454372  y : 1.859249  deg : -6.034442
phi : 2.477135  x : 2.523428  y : 1.876082  deg : -7.909666
phi : 4.030043  x : 2.462497  y : 1.880204  deg : -8.754403
phi : 83.623701  x : 2.251703  y : 1.915349  deg : -7.928219
phi : 3.792770  x : 2.592549  y : 1.910418  deg : -7.707993
phi : -84.841037  x : 3.460057  y : 1.803370  deg : -5.664112
phi : -84.839982  x : 2.478780  y : 1.869056  deg : -6.702101
phi : -84.840874  x : 2.393901  y : 1.877072  deg : -3.761925
phi : -84.840307  x : 2.405046  y : 1.850390  deg : -1.550333
phi : 2.500000  x : 2.619358  y : 1.781828  deg : -1.322560
phi : -2.500000  x : 2.669310  y : 1.744886  deg : -1.374735
phi : 88.665130  x : 2.679764  y : 1.741464  deg : -0.874735
phi : 11.868166  x : 2.723143  y : 1.716444  deg : -1.268557
phi : 15.651479  x : 2.724761  y : 1.731057  deg : -1.167128
phi : 2.931236  x : 2.753827  y : 1.733001  deg : -1.280264
phi : 5.665561  x : 2.737148  y : 1.755760  deg : -1.449408
phi : 5.044821  x : 2.608636  y : 1.868589  deg : -2.865770
phi : 7.446173  x : 2.836704  y : 1.966214  deg : -5.347132
phi : 3.054883  x : 3.739463  y : 1.837777  deg : -7.832892
phi : 11.363412  x : 4.289315  y : 1.691419  deg : -7.754628
phi : 10.288819  x : 4.331734  y : 1.678387  deg : -8.086096
phi : 9.324545  x : 3.860188  y : 1.821946  deg : -9.504465
phi : 89.828352  x : 2.712441  y : 1.904237  deg : -8.555738
phi : 2.500000  x : 2.671248  y : 1.907879  deg : -3.699136
phi : 2.500000  x : 2.924963  y : 1.791625  deg : -2.444405
