phi : -1.447503  x : 7.927147  y : 0.004628  deg : 141.115096
phi : 14.679004  x : 7.784979  y : 0.247689  deg : 74.711557
phi : -18.415444  x : 7.798145  y : 0.249591  deg : 69.713898
phi : 79.560969  x : 7.758156  y : 0.143081  deg : 75.390346
phi : 79.644123  x : 7.873001  y : 0.240531  deg : 42.083873
phi : 15.121458  x : 7.783642  y : 0.253137  deg : 73.270717
phi : 15.873707  x : 7.719931  y : 0.141977  deg : 93.367956
phi : 16.670283  x : 7.804244  y : 0.256922  deg : 70.054788
phi : 16.383810  x : 7.899975  y : 0.241073  deg : 36.534378
phi : 83.716957  x : 7.834426  y : 0.252566  deg : 63.247522
phi : 15.914369  x : 7.835400  y : 0.249615  deg : 64.151516
phi : 15.672709  x : 7.844227  y : 0.248161  deg : 60.366928
phi : -12.746697  x : 7.866765  y : 0.243993  deg : 52.637153
phi : -9.874066  x : 7.824970  y : 0.237465  deg : -0.856900
phi : 14.930667  x : 7.851489  y : 0.244418  deg : 57.283342
phi : 15.379091  x : 7.944575  y : 0.227341  deg : 17.701236
phi : 14.221363  x : 7.782511  y : 0.231997  deg : -2.848754
phi : 13.550294  x : 7.849115  y : 0.239421  deg : -2.530540
phi : 13.046836  x : 7.849652  y : 0.242117  deg : 57.339138
phi : 13.907681  x : 7.856130  y : 0.239045  deg : 56.541828
phi : 13.197711  x : 7.863246  y : 0.239738  deg : 53.951867
phi : 12.620867  x : 7.879373  y : 0.231452  deg : 50.027384
phi : 12.892492  x : 7.862993  y : 0.234975  deg : 55.995255
phi : 13.871468  x : 7.937007  y : 0.221206  deg : 25.395332
phi : 16.364676  x : 7.850005  y : 0.234063  deg : 61.403115
phi : 16.495356  x : 7.935028  y : 0.221675  deg : 27.835690
phi : 17.781500  x : 7.856462  y : 0.240410  deg : 58.839589
phi : 16.152766  x : 7.837315  y : 0.238861  deg : 66.258134
phi : 14.032571  x : 7.943290  y : 0.224962  deg : 23.398848
phi : 15.289886  x : 7.927545  y : 0.224603  deg : 32.879274
phi : 15.251369  x : 7.835661  y : 0.235291  deg : 67.932317
phi : 15.692353  x : 7.821298  y : 0.240968  deg : 71.060654
phi : 16.413517  x : 7.896041  y : 0.239402  deg : 43.222587
phi : 18.056160  x : 7.799289  y : 0.250512  deg : 75.201814
phi : 83.798703  x : 7.795137  y : 0.248425  deg : 74.760566
phi : 15.390694  x : 7.892766  y : 0.256486  deg : 43.439194
phi : 15.606225  x : 7.898433  y : 0.257708  deg : 41.010171
phi : 13.762889  x : 7.907008  y : 0.268344  deg : 36.113313
phi : 15.398281  x : 7.962057  y : 0.293558  deg : 7.114845
phi : 13.695994  x : 7.959866  y : 0.305374  deg : 6.237211
phi : 13.247863  x : 7.785157  y : 0.295072  deg : 71.558473
phi : 13.350316  x : 7.727900  y : 0.263823  deg : 82.384796
phi : 13.046803  x : 7.727414  y : 0.269047  deg : 81.874348
phi : 15.060010  x : 7.638783  y : 0.169479  deg : 103.364490
phi : 14.597333  x : 7.700868  y : 0.281853  deg : 83.203562
phi : 14.582809  x : 7.764053  y : 0.290181  deg : 64.364673
phi : 15.405537  x : 7.651483  y : 0.163588  deg : 89.855369
phi : 16.248793  x : 7.618073  y : 0.206126  deg : 98.644210
phi : 15.714348  x : 7.609684  y : 0.207406  deg : 99.764753
phi : 15.996484  x : 7.579691  y : 0.203541  deg : 101.410703
phi : 16.329505  x : 7.594143  y : 0.220735  deg : 97.709341
phi : 16.455059  x : 7.696259  y : 0.381949  deg : 77.493099
phi : 83.366533  x : 7.680752  y : 0.384812  deg : 79.929815
phi : 83.437326  x : 7.712150  y : 0.392825  deg : 73.232821
phi : 15.741551  x : 7.690600  y : 0.399120  deg : 76.283039
phi : 14.742399  x : 7.672102  y : 0.408728  deg : 78.237960
phi : 13.752017  x : 7.707681  y : 0.417911  deg : 70.971916
phi : 13.449707  x : 7.331345  y : 0.232733  deg : 123.808963
phi : 11.816800  x : 7.304108  y : 0.236558  deg : 125.225274
phi : 12.353860  x : 7.594179  y : 0.248767  deg : 72.241803
phi : 14.058356  x : 7.589329  y : 0.252336  deg : 70.181490
phi : 12.859490  x : 7.299328  y : 0.244176  deg : 123.787139
phi : 14.258945  x : 7.284619  y : 0.247545  deg : 124.162705
phi : 11.730332  x : 7.576451  y : 0.258113  deg : 74.141599
phi : 13.976794  x : 7.281700  y : 0.251329  deg : 123.465331
phi : 13.295417  x : 7.264628  y : 0.250912  deg : 124.660180
phi : 12.617899  x : 7.480043  y : 0.250147  deg : 102.558164
phi : 11.791219  x : 7.463377  y : 0.252358  deg : 104.063767
phi : 12.316094  x : 7.459991  y : 0.252203  deg : 104.465748
phi : 12.041999  x : 7.461541  y : 0.253153  deg : 103.819740
phi : 13.091398  x : 7.453533  y : 0.252542  deg : 105.196644
phi : 13.094597  x : 7.565118  y : 0.279583  deg : 72.263244
phi : 12.561903  x : 7.570998  y : 0.277629  deg : 70.591024
phi : 12.698413  x : 7.563721  y : 0.277399  deg : 74.050619
phi : 11.094267  x : 7.566023  y : 0.273556  deg : 69.774857
phi : 12.936277  x : 7.568706  y : 0.279610  deg : 70.544449
phi : 11.884018  x : 7.578688  y : 0.276609  deg : 68.213422
phi : 11.217807  x : 7.572922  y : 0.275079  deg : 70.714638
phi : 10.959225  x : 7.570351  y : 0.259626  deg : 73.356496
phi : 13.469730  x : 7.510783  y : 0.276605  deg : 27.516023
phi : 11.633173  x : 7.584354  y : 0.251862  deg : 73.036064
phi : 12.428381  x : 7.582951  y : 0.253405  deg : 71.966514
phi : 11.907807  x : 7.574478  y : 0.258718  deg : 32.200307
phi : 12.698413  x : 7.543895  y : 0.257963  deg : 28.258467
phi : 12.974345  x : 7.531458  y : 0.223224  deg : 102.775800
phi : 14.374901  x : 7.527927  y : 0.218053  deg : 105.457480
phi : 14.088749  x : 7.549061  y : 0.215995  deg : 102.906110
phi : 13.559288  x : 7.563745  y : 0.211912  deg : 102.091679
phi : 13.166379  x : 7.582312  y : 0.204356  deg : 101.679545
phi : 13.008667  x : 7.671756  y : 0.217926  deg : 67.669172
phi : 13.914035  x : 7.584030  y : 0.194035  deg : 105.742635
phi : 14.008242  x : 7.655429  y : 0.203153  deg : 85.227161
phi : 15.686778  x : 7.668855  y : 0.196387  deg : 84.579751
phi : 14.744453  x : 7.782043  y : 0.297751  deg : 60.704586
phi : 15.174613  x : 7.786909  y : 0.282680  deg : 63.259901
phi : 14.512592  x : 7.856537  y : 0.292736  deg : 45.608333
phi : 14.269293  x : 7.781212  y : 0.283365  deg : 72.672027
phi : 13.867555  x : 7.771267  y : 0.247488  deg : 77.494710
phi : 15.257503  x : 7.794223  y : 0.254135  deg : 74.997613
phi : 15.884931  x : 7.918675  y : 0.258510  deg : 37.963169
phi : 16.641930  x : 0.520481  y : 0.228206  deg : -0.747600
phi : 15.892253  x : 0.513161  y : 0.217568  deg : -0.664548
phi : 16.541361  x : 0.517875  y : 0.207428  deg : -0.838015
phi : -16.271691  x : 0.507554  y : 0.195656  deg : -0.995866
phi : 83.112127  x : 0.537312  y : 0.185769  deg : -0.675969
phi : 83.139872  x : 0.529150  y : 0.179252  deg : -0.624464
phi : 17.663519  x : 0.530928  y : 0.169732  deg : -0.801805
phi : 18.208161  x : 0.539723  y : 0.160335  deg : -0.481204
phi : 18.570245  x : 0.553660  y : 0.157253  deg : -0.459799
phi : 18.345365  x : 0.555521  y : 0.150500  deg : -0.658154
phi : 16.820967  x : 0.557470  y : 0.147927  deg : -0.888655
phi : 16.949696  x : 0.564428  y : 0.145716  deg : -1.122693
phi : 17.702198  x : 0.576393  y : 0.143825  deg : -0.859911
phi : 16.949696  x : 0.580411  y : 0.144704  deg : -0.867296
phi : 19.622580  x : 0.583415  y : 0.144908  deg : -0.619324
phi : 17.530610  x : 0.599569  y : 0.152381  deg : -0.679605
phi : 17.407068  x : 0.602578  y : 0.152822  deg : -0.683498
phi : 16.456059  x : 0.621664  y : 0.156729  deg : -0.216885
phi : 18.096010  x : 0.600730  y : 0.160022  deg : 0.011071
phi : 18.063473  x : 0.621861  y : 0.165728  deg : 0.213237
phi : 16.825454  x : 0.628039  y : 0.173409  deg : 0.152495
phi : 18.432397  x : 0.663235  y : 0.181090  deg : 0.336078
phi : 16.659141  x : 0.638442  y : 0.189622  deg : 0.274482
phi : 18.462891  x : 0.633653  y : 0.197704  deg : 0.462622
phi : 16.983881  x : 0.688886  y : 0.205461  deg : 0.640267
phi : 18.079729  x : 7.729841  y : 0.108144  deg : 106.933987
phi : 16.101544  x : 7.715258  y : 0.077117  deg : 111.596099
phi : 17.194724  x : 7.785192  y : 0.216523  deg : 80.772211
phi : 17.278145  x : 7.804530  y : 0.252096  deg : 73.539234
phi : 17.163635  x : 7.805594  y : 0.257944  deg : 71.004426
phi : 17.411955  x : 7.875261  y : 0.270637  deg : 46.495427
phi : 17.502375  x : 7.847944  y : 0.265547  deg : 45.796127
phi : 79.165911  x : 7.861692  y : 0.289676  deg : 46.272438
phi : 79.140409  x : 7.857036  y : 0.288523  deg : 44.358622
phi : 79.171410  x : 7.837845  y : 0.290852  deg : 49.890352
phi : 79.119650  x : 7.732739  y : 0.296264  deg : 79.553717
phi : 79.174403  x : 7.667272  y : 0.189687  deg : 92.812652
phi : 79.121048  x : 7.659172  y : 0.193650  deg : 93.145821
phi : 79.150490  x : 7.635140  y : 0.193510  deg : 99.310000
phi : 79.165576  x : 7.662580  y : 0.122591  deg : 92.783037
phi : 79.186537  x : 7.608670  y : 0.122314  deg : 107.392859
phi : 79.180512  x : 7.651570  y : 0.133136  deg : 91.088004
phi : 79.146981  x : 7.650262  y : 0.129663  deg : 93.908095
phi : 79.175410  x : 7.635960  y : 0.128340  deg : 98.330160
phi : 79.108993  x : 7.659183  y : 0.130647  deg : 90.276377
phi : 79.165739  x : 7.694713  y : 0.200062  deg : 78.512297
phi : 79.178809  x : 7.733395  y : 0.311483  deg : 74.810894
phi : 79.172643  x : 7.639585  y : 0.197540  deg : 96.523218
phi : 79.121265  x : 7.647954  y : 0.194081  deg : 95.882368
phi : 79.183796  x : 7.759125  y : 0.304176  deg : 71.375531
phi : 79.147764  x : 7.762858  y : 0.302026  deg : 71.638017
phi : 79.169741  x : 7.760370  y : 0.297492  deg : 71.601427
phi : 25.433107  x : 7.777668  y : 0.285679  deg : 70.642117
phi : 17.748091  x : 7.723740  y : 0.176818  deg : 81.379015
phi : 17.615373  x : 7.735555  y : 0.169307  deg : 81.621261
phi : 17.955251  x : 7.800642  y : 0.269223  deg : 70.269740
phi : 17.943655  x : 7.696408  y : 0.131883  deg : 102.019437
phi : 20.053922  x : 7.797106  y : 0.256443  deg : 75.600502
phi : 78.835388  x : 7.780747  y : 0.235823  deg : 82.164704
phi : 18.487174  x : 7.737653  y : 0.155560  deg : 97.583882
phi : 79.050053  x : 7.718791  y : 0.078649  deg : 112.374610
phi : 79.169172  x : 0.691968  y : 0.208307  deg : -0.132709
phi : 79.102775  x : 0.687681  y : 0.198020  deg : -0.301210
phi : 18.609765  x : 0.698506  y : 0.191303  deg : -0.500839
phi : 18.223170  x : 0.694274  y : 0.182282  deg : -0.429268
phi : 18.831613  x : 0.714997  y : 0.170593  deg : -0.341450
phi : 18.829338  x : 0.710925  y : 0.167521  deg : -0.566564
phi : 18.473718  x : 0.706726  y : 0.158665  deg : -0.246270
phi : 18.876652  x : 0.718624  y : 0.153782  deg : -0.209899
phi : 19.341698  x : 7.808734  y : 0.102500  deg : 106.313044
phi : 19.618509  x : 7.777295  y : 0.075017  deg : 121.634072
phi : 17.251601  x : 0.727344  y : 0.139833  deg : -0.351500
phi : 16.734371  x : 7.779261  y : 0.043580  deg : 129.081779
phi : 15.154922  x : 0.739335  y : 0.139262  deg : -0.598814
phi : 17.808013  x : 0.739269  y : 0.135736  deg : -0.320996
phi : 15.281076  x : 0.753324  y : 0.138534  deg : -0.345181
phi : 17.351961  x : 0.767323  y : 0.138329  deg : -0.595682
phi : 18.197751  x : 0.751413  y : 0.143121  deg : -0.381137
phi : 16.985657  x : 0.790458  y : 0.144983  deg : -0.402058
phi : 17.240180  x : 0.787607  y : 0.152278  deg : -0.209530
phi : 15.752105  x : 0.786641  y : 0.153890  deg : -0.222168
phi : 18.546558  x : 0.792836  y : 0.162694  deg : -0.293167
phi : 15.270636  x : 0.795903  y : 0.165580  deg : 0.183335
phi : 17.112979  x : 0.793182  y : 0.177362  deg : 0.090219
phi : 18.315565  x : 0.808297  y : 0.181771  deg : 0.302149
phi : 16.478848  x : 0.792525  y : 0.190817  deg : -0.016547
phi : 17.194620  x : 0.786711  y : 0.197797  deg : -0.070723
phi : 16.573451  x : 7.816146  y : 0.207187  deg : 77.085280
phi : 18.748388  x : 7.819426  y : 0.228197  deg : 74.104788
phi : 17.183262  x : 7.745469  y : 0.158789  deg : 94.042121
phi : 17.045106  x : 7.782836  y : 0.228177  deg : 81.083495
phi : 15.594996  x : 7.799554  y : 0.248158  deg : 72.929085
phi : 79.007106  x : 7.799246  y : 0.261912  deg : 72.469856
phi : 79.030364  x : 7.790671  y : 0.272978  deg : 73.982264
phi : 79.018593  x : 7.810892  y : 0.278940  deg : 67.135356
phi : 79.042833  x : 7.664643  y : 0.103618  deg : 106.829958
phi : 79.042346  x : 7.776338  y : 0.274393  deg : 73.683980
phi : 79.036869  x : 7.778140  y : 0.278414  deg : 71.050318
phi : 78.957509  x : 7.789838  y : 0.294747  deg : 69.489835
phi : 79.004022  x : 7.795456  y : 0.305918  deg : 65.767576
phi : 78.955432  x : 7.854137  y : 0.298242  deg : 46.062124
phi : 78.990174  x : 7.774833  y : 0.301124  deg : 70.787490
phi : 78.974569  x : 7.769032  y : 0.301751  deg : 72.681382
phi : 78.924567  x : 7.758719  y : 0.302576  deg : 75.069609
phi : 78.996484  x : 7.783765  y : 0.302698  deg : 68.290460
phi : 79.020964  x : 7.796932  y : 0.304499  deg : 65.449046
phi : 79.021993  x : 7.775864  y : 0.301892  deg : 71.091594
phi : 79.048579  x : 7.785516  y : 0.301491  deg : 69.428425
phi : 79.052055  x : 7.787329  y : 0.300325  deg : 70.053646
phi : 79.014438  x : 7.787386  y : 0.291747  deg : 69.083072
phi : 79.047090  x : 7.768904  y : 0.281230  deg : 75.161042
phi : 79.019417  x : 7.665256  y : 0.140412  deg : 103.993901
phi : 79.038618  x : 7.799964  y : 0.278630  deg : 69.675687
phi : 79.000220  x : 7.780490  y : 0.262258  deg : 75.179395
phi : 78.991238  x : 7.797126  y : 0.259004  deg : 72.321064
phi : 79.061947  x : 7.695670  y : 0.095626  deg : 106.306266
phi : 18.614624  x : 7.682215  y : 0.120882  deg : 112.923668
phi : 17.669586  x : 7.680968  y : 0.114629  deg : 116.486540
phi : 78.934860  x : 7.715919  y : 0.067541  deg : 118.376159
phi : -14.055434  x : 7.763688  y : 0.060767  deg : 112.579074
phi : 15.260208  x : 7.751587  y : 0.052981  deg : 125.460415
phi : -66.098309  x : 7.782851  y : 0.046155  deg : 127.250452
phi : 47.552040  x : 7.816599  y : 0.030988  deg : 132.659827
phi : 57.437100  x : 7.857193  y : 0.018500  deg : 135.368601
phi : 52.044021  x : 7.926399  y : 0.007676  deg : 127.546083
phi : 53.935107  x : 7.924234  y : 0.005964  deg : 142.249116
phi : 60.299391  x : 7.928277  y : 0.006306  deg : 128.725217
phi : 56.131032  x : 7.919160  y : 0.005088  deg : 134.398616
phi : 59.981456  x : 7.924314  y : 0.006898  deg : 132.542122
phi : 3.380508  x : 7.928474  y : 0.008246  deg : 129.423379
phi : 19.871349  x : 7.917326  y : 0.007350  deg : 139.419391
phi : 42.297130  x : 7.930541  y : 0.008683  deg : 124.374345
phi : 56.256935  x : 7.927582  y : 0.009197  deg : 133.512217
phi : 69.719214  x : 7.923666  y : 0.010103  deg : 132.460537
phi : 66.781394  x : 7.923586  y : 0.009483  deg : 133.425452
phi : 68.819103  x : 7.918428  y : 0.008368  deg : 140.892707
phi : 75.788651  x : 7.927432  y : 0.007927  deg : 135.766114
phi : 76.355235  x : 7.926456  y : 0.008199  deg : 134.388421
phi : 76.365939  x : 7.916335  y : 0.007492  deg : 144.883134
phi : 74.543418  x : 7.923442  y : 0.008239  deg : 138.357908
phi : 70.565868  x : 7.936516  y : 0.008113  deg : 129.717223
phi : 70.015285  x : 7.935490  y : 0.007969  deg : 131.207505
phi : 64.909539  x : 7.932402  y : 0.007384  deg : 135.766114
phi : 64.961795  x : 7.933452  y : 0.007773  deg : 134.837472
phi : 61.213927  x : 7.938452  y : 0.007472  deg : 130.578555
phi : 54.103135  x : 7.937462  y : 0.007617  deg : 131.805518
phi : 56.062777  x : 7.934438  y : 0.007593  deg : 133.893454
phi : 59.272618  x : 7.935431  y : 0.007476  deg : 134.395896
phi : 59.121425  x : 7.933367  y : 0.007000  deg : 138.002860
phi : 55.934995  x : 7.934421  y : 0.007445  deg : 133.522719
phi : 55.101520  x : 7.931381  y : 0.007241  deg : 136.726126
phi : 57.041986  x : 7.934432  y : 0.007543  deg : 133.187718
phi : 55.807421  x : 7.931425  y : 0.007646  deg : 135.887913
phi : 55.896667  x : 7.937411  y : 0.007181  deg : 134.454877
phi : 54.969176  x : 7.934433  y : 0.007544  deg : 132.936583
phi : 55.698853  x : 7.932416  y : 0.007513  deg : 136.156426
phi : 55.604118  x : 7.936455  y : 0.007621  deg : 132.161295
phi : 55.029046  x : 7.933421  y : 0.007501  deg : 134.072277
phi : 56.009938  x : 7.932402  y : 0.007387  deg : 137.263681
phi : 55.418851  x : 7.935476  y : 0.007856  deg : 131.308405
phi : 56.363607  x : 7.934381  y : 0.007085  deg : 137.837752
phi : 56.418728  x : 7.933402  y : 0.007328  deg : 136.720430
phi : 54.757611  x : 7.934428  y : 0.007502  deg : 133.723642
phi : 57.860202  x : 7.934436  y : 0.007575  deg : 134.909287
phi : 55.332627  x : 7.932446  y : 0.007778  deg : 134.931727
phi : 55.815185  x : 7.931470  y : 0.008043  deg : 133.806311
phi : 56.633964  x : 7.933504  y : 0.008203  deg : 131.967229
phi : 56.425701  x : 7.934400  y : 0.007259  deg : 137.435630
phi : 51.852599  x : 7.935491  y : 0.007977  deg : 131.700850
phi : 52.322599  x : 7.933375  y : 0.007082  deg : 139.432181
phi : 51.636048  x : 7.938485  y : 0.007741  deg : 131.077744
phi : 49.577538  x : 7.935386  y : 0.007073  deg : 138.002904
phi : 49.332382  x : 7.932507  y : 0.008289  deg : 132.248064
phi : 50.449408  x : 7.936430  y : 0.007405  deg : 134.855427
phi : 50.361360  x : 7.938414  y : 0.007157  deg : 135.371196
phi : 51.842347  x : 7.933486  y : 0.008053  deg : 133.096281
phi : 50.388434  x : 7.937512  y : 0.008013  deg : 129.442925
phi : 51.665445  x : 7.935434  y : 0.007496  deg : 134.877869
phi : 48.963261  x : 7.936377  y : 0.006936  deg : 138.278426
phi : 49.352024  x : 7.934360  y : 0.006883  deg : 140.013768
phi : 49.491494  x : 7.936455  y : 0.007617  deg : 131.664272
phi : 50.671401  x : 7.933424  y : 0.007530  deg : 136.546953
phi : 50.371897  x : 7.933409  y : 0.007394  deg : 137.664123
phi : 48.438502  x : 7.939464  y : 0.007509  deg : 131.929353
phi : 48.261523  x : 7.939488  y : 0.007702  deg : 129.996652
phi : 47.192728  x : 7.934419  y : 0.007428  deg : 136.538278
phi : 47.723010  x : 7.936431  y : 0.007414  deg : 135.097464
phi : 49.211535  x : 7.938447  y : 0.007429  deg : 133.368581
phi : 50.443252  x : 7.932433  y : 0.007658  deg : 136.533940
phi : 49.475156  x : 7.934527  y : 0.008321  deg : 130.507520
phi : 50.025135  x : 7.937496  y : 0.007892  deg : 131.053710
phi : 48.409677  x : 7.937470  y : 0.007682  deg : 132.496275
phi : 51.209258  x : 7.931393  y : 0.007352  deg : 137.383660
phi : 50.447233  x : 7.933498  y : 0.008153  deg : 132.510334
phi : 49.348442  x : 7.933437  y : 0.007639  deg : 136.202767
phi : 50.828245  x : 7.935544  y : 0.008389  deg : 129.834897
phi : 49.487149  x : 7.938476  y : 0.007669  deg : 132.144428
phi : 48.601744  x : 7.933377  y : 0.007100  deg : 139.917114
phi : 48.985349  x : 7.934446  y : 0.007659  deg : 135.335683
phi : 48.360274  x : 7.935460  y : 0.007720  deg : 132.679005
phi : 48.598856  x : 7.934449  y : 0.007684  deg : 133.314182
phi : 48.704148  x : 7.937464  y : 0.007632  deg : 132.791624
phi : 49.632214  x : 7.931397  y : 0.007393  deg : 139.599295
phi : 48.872171  x : 7.939479  y : 0.007629  deg : 131.315229
phi : 48.617066  x : 7.938496  y : 0.007827  deg : 130.497811
phi : 49.675016  x : 7.937382  y : 0.006929  deg : 137.935549
phi : 50.000845  x : 7.934364  y : 0.006926  deg : 140.476462
phi : 49.117913  x : 7.934418  y : 0.007420  deg : 137.045076
phi : 48.941902  x : 7.937514  y : 0.008035  deg : 129.672903
phi : 48.867672  x : 7.935370  y : 0.006923  deg : 139.635781
phi : 48.294278  x : 7.931417  y : 0.007570  deg : 136.451428
phi : 49.184054  x : 7.940531  y : 0.007962  deg : 127.623965
phi : 48.718746  x : 7.936492  y : 0.007917  deg : 132.144428
phi : 49.225295  x : 7.928471  y : 0.008220  deg : 136.194039
phi : 47.798102  x : 7.933494  y : 0.008122  deg : 132.786962
phi : 50.006823  x : 7.936517  y : 0.008122  deg : 130.458975
phi : 49.201357  x : 7.932424  y : 0.007579  deg : 137.600585
phi : 48.524089  x : 7.934427  y : 0.007493  deg : 136.731034
phi : 47.944872  x : 7.936473  y : 0.007765  deg : 133.031355
phi : 47.966104  x : 7.934449  y : 0.007682  deg : 135.066215
phi : 48.518106  x : 7.936478  y : 0.007805  deg : 130.745313
phi : 49.428463  x : 7.937417  y : 0.007235  deg : 134.155833
phi : 49.815729  x : 7.933386  y : 0.007179  deg : 139.599295
phi : 51.109476  x : 7.940518  y : 0.007868  deg : 128.715211
phi : 49.489345  x : 7.938491  y : 0.007789  deg : 129.283167
phi : 48.647025  x : 7.935490  y : 0.007964  deg : 132.712366
phi : 48.066339  x : 7.933496  y : 0.008139  deg : 132.772976
phi : 48.304078  x : 7.936385  y : 0.007013  deg : 138.458581
phi : 49.905353  x : 7.937489  y : 0.007832  deg : 131.858328
phi : 48.548034  x : 7.938502  y : 0.007872  deg : 130.705607
phi : 50.018625  x : 7.934469  y : 0.007851  deg : 133.918573
phi : 47.499611  x : 7.937484  y : 0.007794  deg : 132.393165
phi : 48.430974  x : 7.935343  y : 0.006672  deg : 141.358216
phi : 48.664960  x : 7.936373  y : 0.006904  deg : 139.057346
phi : 48.307866  x : 7.935385  y : 0.007062  deg : 138.512640
phi : 50.113756  x : 7.934436  y : 0.007575  deg : 136.159129
phi : 49.422491  x : 7.937503  y : 0.007949  deg : 128.751828
phi : 50.190871  x : 7.936468  y : 0.007724  deg : 133.068456
phi : 49.532172  x : 7.937433  y : 0.007373  deg : 133.029320
phi : 49.531173  x : 7.941532  y : 0.007906  deg : 127.299390
phi : 48.385550  x : 7.930433  y : 0.007773  deg : 135.874677
phi : 49.463168  x : 7.937426  y : 0.007316  deg : 135.331243
phi : 47.936210  x : 7.934420  y : 0.007436  deg : 135.530975
phi : 49.542157  x : 7.937459  y : 0.007589  deg : 133.331676
phi : 49.953063  x : 7.938390  y : 0.006947  deg : 135.316151
phi : 49.880628  x : 7.936446  y : 0.007542  deg : 134.232527
phi : 48.725059  x : 7.935363  y : 0.006864  deg : 139.688478
phi : 46.706884  x : 7.936368  y : 0.006851  deg : 139.354666
phi : 49.077924  x : 7.934467  y : 0.007835  deg : 133.932264
phi : 48.478843  x : 7.936383  y : 0.006992  deg : 138.228220
phi : 50.261877  x : 7.938430  y : 0.007291  deg : 133.996151
phi : 49.259623  x : 7.932363  y : 0.007018  deg : 140.575826
phi : 48.965852  x : 7.935474  y : 0.007837  deg : 134.825084
phi : 49.380718  x : 7.937541  y : 0.008241  deg : 129.983532
phi : 48.917891  x : 7.934366  y : 0.006946  deg : 138.209123
phi : 46.841408  x : 7.941480  y : 0.007514  deg : 129.682752
phi : 48.773140  x : 7.931478  y : 0.008111  deg : 133.249285
phi : 48.169438  x : 7.934451  y : 0.007702  deg : 135.548086
phi : 49.054237  x : 7.937473  y : 0.007709  deg : 133.220946
phi : 50.920039  x : 7.936488  y : 0.007887  deg : 132.421288
phi : 48.386780  x : 7.935449  y : 0.007627  deg : 135.761460
phi : 47.692976  x : 7.938500  y : 0.007859  deg : 131.467639
phi : 49.502760  x : 7.934416  y : 0.007402  deg : 138.060832
phi : 49.197418  x : 7.941322  y : 0.006159  deg : 136.258378
phi : 48.823472  x : 7.938408  y : 0.007101  deg : 135.173346
phi : 48.131772  x : 7.936440  y : 0.007490  deg : 133.029320
phi : 43.934571  x : 7.937383  y : 0.006938  deg : 135.677395
phi : 40.660808  x : 7.937406  y : 0.007142  deg : 136.490560
phi : 40.649925  x : 7.937434  y : 0.007381  deg : 131.021779
phi : 45.640290  x : 7.931245  y : 0.005805  deg : 144.674319
phi : 49.175060  x : 7.937335  y : 0.006491  deg : 136.586156
phi : 46.543828  x : 7.939417  y : 0.007119  deg : 128.798231
phi : 42.214815  x : 7.937329  y : 0.006431  deg : 135.891438
phi : 42.293287  x : 7.939305  y : 0.006097  deg : 137.013757
phi : 33.269944  x : 7.934299  y : 0.006273  deg : 140.296166
phi : 36.968576  x : 7.940327  y : 0.006257  deg : 136.014449
phi : 42.245122  x : 7.937327  y : 0.006412  deg : 136.408255
phi : 33.040080  x : 7.931344  y : 0.006878  deg : 137.279509
phi : 35.533101  x : 7.941422  y : 0.007040  deg : 128.146894
phi : 35.985057  x : 7.935408  y : 0.007271  deg : 131.327163
phi : 34.500248  x : 7.933306  y : 0.006392  deg : 139.775473
phi : 36.776251  x : 7.937371  y : 0.006823  deg : 133.532296
phi : 34.864273  x : 7.933292  y : 0.006247  deg : 140.649659
phi : 36.349017  x : 7.938308  y : 0.006177  deg : 137.532651
phi : 35.160504  x : 7.934381  y : 0.007079  deg : 133.592807
phi : 34.476263  x : 7.937306  y : 0.006207  deg : 137.846191
phi : 35.521059  x : 7.933304  y : 0.006373  deg : 139.791876
phi : 36.630372  x : 7.936298  y : 0.006174  deg : 138.964108
phi : 34.078226  x : 7.935278  y : 0.006008  deg : 140.946409
phi : 33.722318  x : 7.939350  y : 0.006523  deg : 133.611424
phi : 34.866988  x : 7.939329  y : 0.006327  deg : 135.546200
phi : 34.470000  x : 7.937324  y : 0.006383  deg : 136.434700
phi : 35.859377  x : 7.932304  y : 0.006424  deg : 139.828783
phi : 34.791348  x : 7.935277  y : 0.005995  deg : 140.458109
phi : 32.247295  x : 7.940342  y : 0.006397  deg : 133.879352
phi : 36.569321  x : 7.937297  y : 0.006115  deg : 138.430216
phi : 37.170737  x : 7.932288  y : 0.006257  deg : 140.970385
phi : 37.262717  x : 7.935394  y : 0.007150  deg : 133.434534
phi : 34.586412  x : 7.926932  y : 0.011709  deg : 132.896116
phi : 35.025591  x : 6.111045  y : 0.012980  deg : -0.393705
phi : 40.593951  x : 6.944037  y : 0.008836  deg : -0.479438
phi : 44.777527  x : 6.467088  y : 0.016431  deg : -0.614103
phi : -44.150728  x : 5.955203  y : 0.028846  deg : -0.308221
phi : 79.086315  x : 5.488301  y : 0.038868  deg : -0.386569
phi : 83.300840  x : 5.634582  y : 0.052466  deg : 0.729361
phi : 83.336834  x : 1.259519  y : 0.184293  deg : -1.566144
phi : 83.349725  x : 0.698233  y : 0.217315  deg : -1.704736
phi : 83.310938  x : -nan  y : 0.343570  deg : -nan
phi : 78.905112  x : 7.710400  y : 0.236660  deg : 57.244379
phi : 16.326350  x : -nan  y : 0.457176  deg : -nan
phi : 17.356782  x : 7.543986  y : 0.296626  deg : 89.956993
phi : 21.818250  x : -nan  y : 0.634171  deg : -nan
